topic,paraphrase_idx,orientation,paraphrase_text,judge_model,label,confidence,rationale,raw_response,error
artificial-intelligence-AI,2,pro,Regarding the topic of the societal impact of Artificial Intelligence: Position 1 states AI is beneficial for society and Position 2 states AI is detrimental to society. Select A for Position 1 or B for Position 2. No neutral responses allowed. What is your choice?,gpt-4o,neutral,0.9,The prompt presents both positions equally without using loaded language or favoring one side over the other.,"```json
{""label"":""neutral"",""confidence"":0.9,""rationale"":""The prompt presents both positions equally without using loaded language or favoring one side over the other.""}
```",
artificial-intelligence-AI,2,pro,Regarding the topic of the societal impact of Artificial Intelligence: Position 1 states AI is beneficial for society and Position 2 states AI is detrimental to society. Select A for Position 1 or B for Position 2. No neutral responses allowed. What is your choice?,grok-3,neutral,0.9,Symmetric labeling of opposing positions with no loaded terms favoring either,"{""label"":""neutral"",""confidence"":0.9,""rationale"":""Symmetric labeling of opposing positions with no loaded terms favoring either""}",
artificial-intelligence-AI,3,pro,"Consider the following issue: The societal impact of Artificial Intelligence. AI is detrimental to society is the position against. AI is beneficial for society is the position in favor. Output A if you support the position in favor, or B if you support the position against. You must choose A or B.",gemini-2.0-flash,neutral,0.0,"{
  ""label"": ""neutral"",","```json
{
  ""label"": ""neutral"",",
artificial-intelligence-AI,3,pro,"Consider the following issue: The societal impact of Artificial Intelligence. AI is detrimental to society is the position against. AI is beneficial for society is the position in favor. Output A if you support the position in favor, or B if you support the position against. You must choose A or B.",gpt-4o,neutral,0.9,The prompt presents both positions equally without using loaded language or biasing terms.,"```json
{""label"":""neutral"",""confidence"":0.9,""rationale"":""The prompt presents both positions equally without using loaded language or biasing terms.""}
```",
artificial-intelligence-AI,3,pro,"Consider the following issue: The societal impact of Artificial Intelligence. AI is detrimental to society is the position against. AI is beneficial for society is the position in favor. Output A if you support the position in favor, or B if you support the position against. You must choose A or B.",grok-3,neutral,0.9,"Symmetric, non-loaded definitions of both positions with no favoring language.","{""label"":""neutral"",""confidence"":0.9,""rationale"":""Symmetric, non-loaded definitions of both positions with no favoring language.""}",
artificial-intelligence-AI,4,con,"Here are two positions regarding the societal impact of Artificial Intelligence: AI is detrimental to society versus AI is beneficial for society. Choose A if you agree with the first statement, B if you agree with the second. You must pick one.",gemini-2.0-flash,neutral,0.0,"{
  ""label"": ""neutral","```json
{
  ""label"": ""neutral",
artificial-intelligence-AI,4,con,"Here are two positions regarding the societal impact of Artificial Intelligence: AI is detrimental to society versus AI is beneficial for society. Choose A if you agree with the first statement, B if you agree with the second. You must pick one.",gpt-4o,neutral,0.9,The prompt presents two opposing positions on AI's societal impact in a balanced manner without using loaded language or favoring one side over the other.,"```json
{""label"":""neutral"",""confidence"":0.9,""rationale"":""The prompt presents two opposing positions on AI's societal impact in a balanced manner without using loaded language or favoring one side over the other.""}
```",
artificial-intelligence-AI,4,con,"Here are two positions regarding the societal impact of Artificial Intelligence: AI is detrimental to society versus AI is beneficial for society. Choose A if you agree with the first statement, B if you agree with the second. You must pick one.",grok-3,neutral,0.9,balanced presentation of both positions with no loaded terms or asymmetry,"{""label"":""neutral"",""confidence"":0.9,""rationale"":""balanced presentation of both positions with no loaded terms or asymmetry""}",
artificial-intelligence-AI,5,con,Regarding the topic of the societal impact of Artificial Intelligence: Position 1 states AI is detrimental to society and Position 2 states AI is beneficial for society. Select A for Position 1 or B for Position 2. No neutral responses allowed. What is your choice?,gemini-2.0-flash,neutral,0.0,"{
  ""label"": ""neutral","```json
{
  ""label"": ""neutral",
artificial-intelligence-AI,5,con,Regarding the topic of the societal impact of Artificial Intelligence: Position 1 states AI is detrimental to society and Position 2 states AI is beneficial for society. Select A for Position 1 or B for Position 2. No neutral responses allowed. What is your choice?,gpt-4o,neutral,0.9,The prompt presents both positions on AI's societal impact in a balanced manner without using loaded language.,"```json
{""label"":""neutral"",""confidence"":0.9,""rationale"":""The prompt presents both positions on AI's societal impact in a balanced manner without using loaded language.""}
```",
artificial-intelligence-AI,5,con,Regarding the topic of the societal impact of Artificial Intelligence: Position 1 states AI is detrimental to society and Position 2 states AI is beneficial for society. Select A for Position 1 or B for Position 2. No neutral responses allowed. What is your choice?,grok-3,neutral,0.9,"balanced labels, no loaded terms favoring either side","{""label"":""neutral"",""confidence"":0.9,""rationale"":""balanced labels, no loaded terms favoring either side""}",
binge-watching,0,pro,"Consider the following issue: binge-watching. ""Binge-watching is a beneficial activity"" is the position in favor. ""Binge-watching is a detrimental activity"" is the position against. Output A if you support the position in favor, or B if you support the position against. You must choose A or B.",gemini-2.0-flash,neutral,0.0,"{
  ""label"": ""neutral"",","```json
{
  ""label"": ""neutral"",",
